URI de la canción,Nombre de la canción,URI(s) del artista,Nombre(s) del artista,URI del álbum,Nombre del álbum,URI(s) del artista del álbum,Nombre(s) del artista del álbum,Fecha de lanzamiento del álbum,URL de la imagen del álbum,Número de disco,Número de la canción,Duración de la canción (ms),URL de vista previa de la canción,Explícito,Popularidad,ISRC,Añadido por,Añadido en
spotify:track:2p5LjvjZlMSxxwNUtDyG5x,All My Life,"spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz, spotify:artist:19k8AgwwTSxeaxkOuCQEJs","Falling In Reverse, Jelly Roll",spotify:album:4jrP67zEPygoCd90h6vMHr,All My Life,"spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz, spotify:artist:19k8AgwwTSxeaxkOuCQEJs","Falling In Reverse, Jelly Roll",2024-06-06,https://i.scdn.co/image/ab67616d0000b27340351f503067a14ce675e074,1,1,190230,https://p.scdn.co/mp3-preview/7a510aae0ea475aa0d377d411fe827702924252d?cid=9950ac751e34487dbbe027c4fd7f8e99,True,58,USEP42414005,,2024-06-06T21:41:32Z
spotify:track:7v35UanWstlGp0icYiAH44,All My Women,"spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz, spotify:artist:5QNm7E7RU2m64l6Gliu8Oy","Falling In Reverse, HARDY",spotify:album:4FoXl09p5HGAdf9UdTCo67,All My Women,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,2025-08-08,https://i.scdn.co/image/ab67616d0000b27380666941695a1b1fb5cf434d,1,1,171789,https://p.scdn.co/mp3-preview/96ce4686bfea2a746ce2d0186218d00c25fde3e3?cid=9950ac751e34487dbbe027c4fd7f8e99,True,62,USEP42525003,,2025-08-20T08:20:52Z
spotify:track:3cfOd4CMv2snFaKAnMdnvK,All Star,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,spotify:album:2kyTLcEZe6nc1s6ve0zW9P,Astro Lounge,spotify:artist:2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,1999-06-08,https://i.scdn.co/image/ab67616d0000b2734f3bbf9631faeb8de9912a23,1,5,200373,https://p.scdn.co/mp3-preview/2e63cdb1c3dd5808abce774674f5c440c614f53a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USIR19902220,,2025-05-11T19:37:01Z
spotify:track:1AAkpvO4KmmvQmnFw5dolH,Aluwakbar,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,spotify:album:3G30i25D9ZY0w1LHnVTc9E,Aluwakbar,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,2018-03-20,https://i.scdn.co/image/ab67616d0000b2735c9d8c63b0595f2b971e1ce0,1,1,208390,https://p.scdn.co/mp3-preview/362b11d539234f357c1b7855fc5f1760e1ed64e0?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,TCADM1838063,,2024-07-21T21:05:23Z
spotify:track:6nTiIhLmQ3FWhvrGafw2zj,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,spotify:album:5dN7F9DV0Qg1XRdIgW8rke,American Idiot,spotify:artist:7oPftvlwr6VrsViSDV7fJY,Green Day,2004-09-21,https://i.scdn.co/image/ab67616d0000b27308a1b1e0674086d3f1995e1b,1,1,176346,https://p.scdn.co/mp3-preview/2e9359e821b18414235d870a4d2671f4337c8682?cid=9950ac751e34487dbbe027c4fd7f8e99,True,83,USRE10400888,,2025-04-20T08:59:39Z
spotify:track:6Ap1zrEjcbKKoUyE3taghj,Angel With a Shotgun,spotify:artist:6G9vUWbOydnBodKcjqzHO1,Nightcore Collectives,spotify:album:0Ue4AipcJeoFHtRkVeKyli,Best of Nightcore,spotify:artist:6G9vUWbOydnBodKcjqzHO1,Nightcore Collectives,2022-06-10,https://i.scdn.co/image/ab67616d0000b2732e42b3b5796eb0e190fc1284,1,1,192830,https://p.scdn.co/mp3-preview/94888addc51a6260062a92215738c460d7b5b5e6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,QM6N22225525,,2025-11-06T15:09:38Z
spotify:track:5eFxwmqKrHpSQDOEIFYlgY,Animal I Have Become,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,spotify:album:4ohPMPeZukCChC6xNJpeYx,One-X,spotify:artist:2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,2006-06-13,https://i.scdn.co/image/ab67616d0000b273fa4c18fdbd1bf1a39b7b794f,1,3,231400,https://p.scdn.co/mp3-preview/c973eb4df46a3fb0f780964d2be3861e3b84eeff?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USJI10600117,,2025-06-06T08:54:38Z
spotify:track:6KfB9MmiDde32F73xFei2y,Aquel Negrito,"spotify:artist:4ZbTPES0Vny97eCTOKjTGM, spotify:artist:21ND47q78JLAfDR1qpKQmj","Roberto Rizo, Orchestra",spotify:album:0QqzEZazV3rsQpGXwcqBda,Latin Cinema Classics,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Varios Artistas,2009-07-01,https://i.scdn.co/image/ab67616d0000b273d58cb7df20022f01e9c676dc,1,41,67200,https://p.scdn.co/mp3-preview/430845d5f58df782605b19fe36e89ca65becf8fa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,USA560998608,,2024-06-01T10:42:56Z
spotify:track:2297mxrYLBAC4XkhXs39If,Armed & Dangerous,spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,King Von,spotify:album:7gGJ9rNtigRF53dsFo48Wp,Welcome to O'Block,spotify:artist:6QtgPSJPSzcnn7dPZ4VINp,King Von,2020-10-30,https://i.scdn.co/image/ab67616d0000b273429d4b3d9261b9ccc24d7d36,1,1,122680,https://p.scdn.co/mp3-preview/6ca711b2afb21122fa4585ed61220d1f2229bf05?cid=9950ac751e34487dbbe027c4fd7f8e99,True,78,USUYG1334251,,2025-02-20T13:47:10Z
spotify:track:6iXbQYl4U5DMbWWszgGDDP,Army of the Night,spotify:artist:5HFkc3t0HYETL4JeEbDB1v,Powerwolf,spotify:album:4NXUfOL0Y0GFCyIivAhJUu,Best of the Blessed (Deluxe Version),spotify:artist:5HFkc3t0HYETL4JeEbDB1v,Powerwolf,2020-07-03,https://i.scdn.co/image/ab67616d0000b273a3c523f5b9bf8f0ba277b85c,1,2,201386,https://p.scdn.co/mp3-preview/6e3ebf09f7ba2f8567a96a021ba20c6cebec4fca?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,ATN261558603,,2025-08-20T08:45:13Z
spotify:track:0KCr0VngtbPhpbngIIfiLW,Awake and Alive,spotify:artist:49bzE5vRBRIota4qeHtQM8,Skillet,spotify:album:7CQbXJGvM6XXcltghDSISW,Awake (Deluxe Edition),spotify:artist:49bzE5vRBRIota4qeHtQM8,Skillet,2009-08-24,https://i.scdn.co/image/ab67616d0000b273597fa04b299394cdb6b5eab1,1,4,209493,https://p.scdn.co/mp3-preview/bcee0bf80879cc125cbb16cea462b74314a16db1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,USAT20902347,,2025-08-20T08:28:37Z
spotify:track:2kxp6iR7nCNGYTx0eNYp2C,Back From The Dead,spotify:artist:6om12Ev5ppgoMy3OYSoech,Halestorm,spotify:album:27Bw4tTQWjEv3jpp6ynGfu,Back From the Dead,spotify:artist:6om12Ev5ppgoMy3OYSoech,Halestorm,2022-05-06,https://i.scdn.co/image/ab67616d0000b273d928c53eaad4ba4c766afea1,1,1,210304,https://p.scdn.co/mp3-preview/2bd88766e6c511b1bcd6746164bdabad393174ca?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,USAT22102329,,2024-05-30T08:02:34Z
spotify:track:08mG3Y1vljYA6bvDt4Wqkj,Back In Black,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,spotify:album:6mUdeDZCsExyJLMdAfDuwh,Back In Black,spotify:artist:711MCceyCBcFnzjGY4Q7Un,AC/DC,1980-07-25,https://i.scdn.co/image/ab67616d0000b273ff191d7fbdb5a13eaf84132b,1,6,256000,https://p.scdn.co/mp3-preview/41d043fd2287a7e5ba775d131ccc2b44d83c63ce?cid=9950ac751e34487dbbe027c4fd7f8e99,False,85,AUAP08000046,,2024-05-30T07:52:02Z
spotify:track:3UsCQBUSfinuNsRlCNKpxL,Bad Apple!!,"spotify:artist:24xiUuRm8s4FxcLrTfYfHR, spotify:artist:4fO4ckqx25ldOmvOQnhRLL","EN Sekai, JP Sekai",spotify:album:5YX3UJD8mJomKbwenr7aqq,Bad Apple!!,spotify:artist:24xiUuRm8s4FxcLrTfYfHR,EN Sekai,2024-07-12,https://i.scdn.co/image/ab67616d0000b2738120b500f7e93bc8931a28a8,1,1,231424,,False,0,TCAIM2426653,,2024-10-27T15:28:43Z
spotify:track:4xXu9UO2qdBotUOfqru2UC,Bakamitai - Taxi Driver Edition,spotify:artist:7C0PO4A4azl0xFMrE1EVDp,桐生一馬(黒田崇矢),spotify:album:1F4S1ywUKiPmgbg66qw1Xj,Kazuma Kiryu Karaoke hit song collection(Ryu ga gotoku7 hikari to yami no yukue),spotify:artist:4ShgdWtm52xvEr8uYmT0V6,SEGA SOUND TEAM,2020-01-16,https://i.scdn.co/image/ab67616d0000b2736cedf06b77c1a36cf6130140,1,6,291266,https://p.scdn.co/mp3-preview/bed2cd5e9b2ea84755a0fc07f060825071c9090f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,JPR501929941,,2024-11-11T13:46:08Z
spotify:track:3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),"spotify:artist:0YinUQ50QDB7ZxSCLyQ40k, spotify:artist:757aE44tKEUQEqRuT6GnEB","Mustard, Roddy Ricch",spotify:album:2WrNHOba5u6P9S9xEboaUy,Perfect Ten,spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,Mustard,2019-06-28,https://i.scdn.co/image/ab67616d0000b27393b1e96fad758869d0974162,1,9,180434,https://p.scdn.co/mp3-preview/6765ad85708c309bc0daee9eca5660e285af9a07?cid=9950ac751e34487dbbe027c4fd7f8e99,True,75,USUM71911808,,2024-05-28T05:12:23Z
spotify:track:7aVUykGDZCRyLRKCQrtrbx,Barbie & Ken,"spotify:artist:6WandyxeDxlcOTwxtnTKP4, spotify:artist:06bDwgCHeMAwhgI8il4Y5k","Scene Queen, Set It Off",spotify:album:4mljsOFQj7XRh77BAVF1aq,Barbie & Ken,"spotify:artist:6WandyxeDxlcOTwxtnTKP4, spotify:artist:06bDwgCHeMAwhgI8il4Y5k","Scene Queen, Set It Off",2022-08-25,https://i.scdn.co/image/ab67616d0000b273bddcb9f7c339f9e5ebff542b,1,1,135000,https://p.scdn.co/mp3-preview/a9f87a662b557f83c3af2486e1fa5a5c3df31feb?cid=9950ac751e34487dbbe027c4fd7f8e99,True,55,USHR22215303,,2024-04-19T05:55:31Z
spotify:track:3ja1qnawwz4yqGETFEVLL0,Baron Rojo,spotify:artist:0R5dtryP4tKLlMZA0vhBvF,Barón Rojo,spotify:album:51iXQovQvR2JqxeAJIMzsT,Larga Vida Al Rock & Roll,spotify:artist:0R5dtryP4tKLlMZA0vhBvF,Barón Rojo,1981,https://i.scdn.co/image/ab67616d0000b273df865872ada3d8b05bae4984,1,9,340000,https://p.scdn.co/mp3-preview/810f4be3cc4dbc9af1fc1961908f718dd430f706?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,ES5108000166,,2025-08-16T14:34:02Z
spotify:track:3W9qs513ZgVEqK0EN9Okjt,Baumkuchen_EndCredits,spotify:artist:6gsYua8nnnutLOGReIJHsK,amala,spotify:album:1X4eosGFqxc1vzqAkWnWq4,Baumkuchen_EndCredits,spotify:artist:6gsYua8nnnutLOGReIJHsK,amala,2025-12-27,https://i.scdn.co/image/ab67616d0000b2736051806a47574a287374ae7b,1,1,144720,https://p.scdn.co/mp3-preview/c6e8594ba2bf0ffbce3e2666cbbb4151edabd844?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,QT66L2592324,,2026-02-01T00:56:15Z
spotify:track:5XLXrm5JVMdOus1fWmTOFw,Beneath the Mask,spotify:artist:5qEtLvXzYdv0G7c7rR6irX,Lyn,spotify:album:4pJT0WKggr4xk149X8A6KC,PERSONA5 ORIGINAL SOUNDTRACK,spotify:artist:4hFBhdNVZZuVk5FYThUwaN,アトラスサウンドチーム,2017-01-17,https://i.scdn.co/image/ab67616d0000b2732a061f8cc383443cbb46adf6,1,29,277880,https://p.scdn.co/mp3-preview/7c8a601ee44879b74ae788681f21acea29b724e1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,JPK651601422,,2024-04-21T09:57:19Z
spotify:track:0nwygFtUBQiDA9iFIrZGR9,bing bong,"spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz, spotify:artist:5IvjzD21lPQIO842GrDejr","bbno$, VNLLA",spotify:album:6NnOcPG7uLUSpJTS83Ra1T,bbno$,spotify:artist:41X1TR6hrK8Q2ZCpp2EqCz,bbno$,2025-10-17,https://i.scdn.co/image/ab67616d0000b2739cd48ea54f12cdd1a244ce51,1,2,130786,https://p.scdn.co/mp3-preview/df009d467782c20a4f3757b8794c6660582d83f1?cid=9950ac751e34487dbbe027c4fd7f8e99,True,73,CA5KR2588455,,2025-12-01T10:18:58Z
spotify:track:2DAZakhs7RRCoM6pvLpUEz,BIRDBRAIN,"spotify:artist:790JtoMXsEVQqzkerV3xuf, spotify:artist:5QDqD7M7ktRDfzXJWbYolF","Jamie Paige, OK Glass",spotify:album:2bulp48ZEhzuUk9d4wkZgD,BIRDBRAIN,spotify:artist:790JtoMXsEVQqzkerV3xuf,Jamie Paige,2025-06-28,https://i.scdn.co/image/ab67616d0000b27372858c388ebbe1d69fa25e37,1,1,256687,https://p.scdn.co/mp3-preview/b20e414accec2568a44b7a081013cde7f6fec849?cid=9950ac751e34487dbbe027c4fd7f8e99,True,68,QZTBA2526577,,2025-11-01T20:06:39Z
spotify:track:76fIkBJQtCdBFcfyNpWPWD,Black Sheep,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:60EiDxjoQ7L059GbEOeQEs,JIGOKU 6,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2023-08-17,https://i.scdn.co/image/ab67616d0000b2736000b937ba3ca57bb8f2f4b0,1,3,186520,https://p.scdn.co/mp3-preview/77a74090ba0a61f99ce2318c247df264bc383f07?cid=9950ac751e34487dbbe027c4fd7f8e99,False,38,JPPO02302383,,2025-09-25T09:01:29Z
spotify:track:4A4rKpU1B2ewU4lq7DcgkQ,Blindsided - 2025 Version,spotify:artist:0jPCckL8NA2gFhcFkYz6mE,Flanger Moose,spotify:album:41B5BiTXbsFvVan6Il2Vr5,"Re:Start, Vol. 2",spotify:artist:0jPCckL8NA2gFhcFkYz6mE,Flanger Moose,2025-10-20,https://i.scdn.co/image/ab67616d0000b2731e6ad19caa2fbaef767bfa9c,1,3,210315,https://p.scdn.co/mp3-preview/e509cf1508a99a97a27a134eb2ca26c45123d3b2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,17,QT3FE2540928,,2025-12-01T22:21:03Z
spotify:track:3M0bSmGrRDqlTCG78i3WyM,Brain Implosion Energy Drink,"spotify:artist:0jPCckL8NA2gFhcFkYz6mE, spotify:artist:4JX0GdKx8EduY2Ck7qac4H, spotify:artist:2UT4wTTmIHHPnjXKD7jvPM","Flanger Moose, Kasane Teto, Eleanor Forte",spotify:album:2IAzvZ8xdkeFdd2fcNq5qS,Brain Implosion Energy Drink,spotify:artist:0jPCckL8NA2gFhcFkYz6mE,Flanger Moose,2024-03-12,https://i.scdn.co/image/ab67616d0000b27353476355eb2cbe491e6959e9,1,1,135696,https://p.scdn.co/mp3-preview/08090ba97eb42bce1244bbd53176954539f62db1?cid=9950ac751e34487dbbe027c4fd7f8e99,True,47,QZPJ32346554,,2025-11-12T20:57:03Z
spotify:track:3dxiWIBVJRlqh9xk144rf4,Breaking the Habit,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:0f7R0jf0pcTb6K6IVVPcMD,Meteora (Bonus Edition),spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2003-03-25,https://i.scdn.co/image/ab67616d0000b2738b5b6fa1326d996181e71dd7,1,9,196133,https://p.scdn.co/mp3-preview/c2d4c4690b3ac7dc7f8a1fe8d65c3629160f016a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,USWB10300470,,2025-08-06T00:06:49Z
spotify:track:0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,Evanescence,spotify:album:02w1xMzzdF2OJxTeh1basm,Fallen,spotify:artist:5nGIFgo0shDenQYSE0Sn7c,Evanescence,2003-03-04,https://i.scdn.co/image/ab67616d0000b27325f49ab23f0ec6332efef432,1,2,235893,https://p.scdn.co/mp3-preview/d318a788a3a6a1ecb8cd0f1c924cef18832ff8d2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,89,USWU30200093,,2024-05-06T04:58:05Z
spotify:track:5v6fk98iwtqjGXsZk45bdR,Bury the Empire,spotify:artist:0jPCckL8NA2gFhcFkYz6mE,Flanger Moose,spotify:album:5J4LuRTIevhaaBEmI1gXVI,Bury the Empire,spotify:artist:0jPCckL8NA2gFhcFkYz6mE,Flanger Moose,2025-11-20,https://i.scdn.co/image/ab67616d0000b2738290c0a9c62cd6fe82e1e6a3,1,1,191538,https://p.scdn.co/mp3-preview/a81a59f8f460dc8aca11a3d03308e20cfe92c59a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,34,QT6EX2591303,,2025-11-23T19:56:32Z
spotify:track:0BlPqyNAVpv4eZY2018G0a,Bury the Empire - Levia Remix,"spotify:artist:0jPCckL8NA2gFhcFkYz6mE, spotify:artist:1ED0P2Pu5hQXrX5dmGkdFw","Flanger Moose, Levia",spotify:album:0ahu5lyzeOcJGv0rmdO9Oo,Bury the Empire (Levia Remix),"spotify:artist:0jPCckL8NA2gFhcFkYz6mE, spotify:artist:1ED0P2Pu5hQXrX5dmGkdFw","Flanger Moose, Levia",2025-12-05,https://i.scdn.co/image/ab67616d0000b27328ed81c61925e7fbb799598d,1,1,237241,https://p.scdn.co/mp3-preview/ce593a18b8ba291021e54ce9d217a7552c844d9e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,16,QT6F92559425,,2025-12-11T15:07:18Z
spotify:track:0FcS0Cpz3tK1DLXIzr6iL2,Bury the Light,spotify:artist:1hGdQOfaZ5saQ6JWVuxVDZ,Casey Edwards,spotify:album:0xmupOFcrSRBIolFIozXQm,Devil May Cry 5 Special Edition Vergil's Rebirth Sound Selection,spotify:artist:3w1Q754jb31h5CXQCcnLNL,Capcom Sound Team,2021-01-22,https://i.scdn.co/image/ab67616d0000b273a2949f7d85e88b5f4de66f04,1,16,580292,https://p.scdn.co/mp3-preview/cb7d9b572f56d1e185ed83460d65b982e2de0960?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,JPE102003410,,2025-03-05T06:25:53Z
spotify:track:2OqfU8bYXte0FVWEKL10KC,C'mon Down,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,spotify:album:0mV9xVaTWHbakQC10LKtgL,Providence,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,2014-01-28,https://i.scdn.co/image/ab67616d0000b273e263f90f4c5d13eadcfe6c04,1,10,157285,https://p.scdn.co/mp3-preview/ef862e8b344983cad8a217a17b47685135b8ce99?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,TCABT1415411,,2026-01-27T21:31:55Z
spotify:track:6ZVsRVcy71QjVsDYP9brjJ,Can't Stop Watching,spotify:artist:3sBAFtrjo6e0GIViD1jraD,Annie Neska,spotify:album:4mDBJugnQNhZeq8VQWyY8e,Can't Stop Watching,spotify:artist:3sBAFtrjo6e0GIViD1jraD,Annie Neska,2025-11-04,https://i.scdn.co/image/ab67616d0000b2732299b500c9a5aa6727aca2d5,1,1,232359,https://p.scdn.co/mp3-preview/30e81cca2739048adf276156523b06bf24ae1c3c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,8,CBEYJ2587661,,2025-12-15T15:08:25Z
spotify:track:5DEtelB6EyMO5nsdYmN0HK,CandyCookieChocolate (feat. HATSUNE MIKU & KASANE TETO),"spotify:artist:0ylNiGoYUvxyWdDXthEDhF, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:4JX0GdKx8EduY2Ck7qac4H","はろける, Hatsune Miku, Kasane Teto",spotify:album:6kZ21Gemv78FQCgYkOiCyP,CandyCookieChocolate (feat. HATSUNE MIKU & KASANE TETO),spotify:artist:0ylNiGoYUvxyWdDXthEDhF,はろける,2024-12-29,https://i.scdn.co/image/ab67616d0000b2730f27e75c0b97f269d0d7440d,1,1,169161,https://p.scdn.co/mp3-preview/fa340fb4ab27e949afc0705b3e7310c17b17451e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,TCJPD2432555,,2025-11-11T11:21:12Z
