URI de la canción,Nombre de la canción,URI(s) del artista,Nombre(s) del artista,URI del álbum,Nombre del álbum,URI(s) del artista del álbum,Nombre(s) del artista del álbum,Fecha de lanzamiento del álbum,URL de la imagen del álbum,Número de disco,Número de la canción,Duración de la canción (ms),URL de vista previa de la canción,Explícito,Popularidad,ISRC,Añadido por,Añadido en
spotify:track:4bAFo6r2ODMDoqM5YHV2gM,I Like To Move It,spotify:artist:085pc2PYOi8bGKj0PNjekA,will.i.am,spotify:album:0a6NsOaOzlrubGl3htyVWG,Madagascar: Escape 2 Africa (Music From The Motion Picture),spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Varios Artistas,2008-11-04,https://i.scdn.co/image/ab67616d0000b2734fa16ce4d3cf85624dd4dd30,1,4,221466,https://p.scdn.co/mp3-preview/c2c453408608ec04156ea713e5b50a51bad2eb11?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USUM70840409,,2026-01-18T22:06:54Z
spotify:track:6a3B2CZtHPo5WmX0tc8VAT,I Love the CCP,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,spotify:album:3w2sDzjkiVN5szGaNdUXGt,I Love the CCP,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,2022-07-29,https://i.scdn.co/image/ab67616d0000b273e994d74761daa6ce3e100400,1,1,172402,,True,0,TCAGI2248425,,2024-09-04T21:25:57Z
spotify:track:5BgztqoQ6NHOhNg5yq8SUQ,I Really Want to Stay at Your House,"spotify:artist:2bdcBjvuI9worc472GbeU0, spotify:artist:66hgLpG8bQtmvrljOgZAoL","Samuel Kim, Lorien",spotify:album:7pH8F7IVHTp2ZYKG0xN1CE,I Really Want to Stay at Your House,"spotify:artist:2bdcBjvuI9worc472GbeU0, spotify:artist:66hgLpG8bQtmvrljOgZAoL","Samuel Kim, Lorien",2022-10-20,https://i.scdn.co/image/ab67616d0000b273760dca9422caf3556e9f69e6,1,1,246711,https://p.scdn.co/mp3-preview/aac8455910b012e42d6657a22d1d8acb068d3131?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,QZAKB2202887,,2024-04-18T04:54:49Z
spotify:track:4pt5fDVTg5GhEvEtlz9dKk,I WANNA BE YOUR SLAVE,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,Måneskin,spotify:album:7KF1Ain9mYYlg5M46g0i4A,Teatro d'ira - Vol. I,spotify:artist:0lAWpj5szCSwM4rUMHYmrr,Måneskin,2021-03-19,https://i.scdn.co/image/ab67616d0000b2735aa05015cfa7bd2943c29b21,1,4,173346,https://p.scdn.co/mp3-preview/485950694eaee2c2887f897603a9bc4acc05c0bf?cid=9950ac751e34487dbbe027c4fd7f8e99,True,83,ITB002100115,,2025-01-06T16:16:08Z
spotify:track:2yXyz4NLTZx9CLdXfLTp5E,I Will Not Bow,spotify:artist:5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,spotify:album:0mBvlBWI6TMDrWvQ8bKOKV,Dear Agony,spotify:artist:5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,2009-01-01,https://i.scdn.co/image/ab67616d0000b27308cdafd988bd04d9b14159d3,1,2,216733,https://p.scdn.co/mp3-preview/890525d5c736adc11c4a10a5855c3ebcc4369fd0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,USHR10924529,,2025-08-06T00:06:28Z
spotify:track:4KqsFC6lfFwjtABacuZDfV,I'm Always Mean to Jew,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,spotify:album:7BNzIMdpIixTRthl5Q0TUO,I'm Always Mean to Jew,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,2021-01-27,https://i.scdn.co/image/ab67616d0000b273b38957557efd41cab0e6eb0e,1,1,141263,,True,0,TCAFJ2163885,,2024-08-14T19:10:43Z
spotify:track:5LMBxsMUHHjtCGOu9KLCCO,I'm Not Coming Back,spotify:artist:2IJw0w5fH3iqHuWi3UkhAD,ValchemiaKris,spotify:album:5nVr1H5yrGtZWufeB6pLED,I'm Not Coming Back,spotify:artist:2IJw0w5fH3iqHuWi3UkhAD,ValchemiaKris,2025-01-15,https://i.scdn.co/image/ab67616d0000b273918165b1aab7c2504c06d0d0,1,1,284400,https://p.scdn.co/mp3-preview/6a7b3593b69989ad97b50c709ddb1001d2d6fb59?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,QZWFF2430943,,2025-08-20T08:42:56Z
spotify:track:4CG1cTxooFGY1uOO1X2TnN,I'm Osama,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,spotify:album:65XilTQ54EEMa9yp6dYPW2,Black Man of Steal,spotify:artist:77avA3qzF6itxvXlb2mmNy,Rucka Rucka Ali,2015-01-13,https://i.scdn.co/image/ab67616d0000b2732c485c1ce116eab594545fe1,1,26,267694,https://p.scdn.co/mp3-preview/8592e9d2085c2e4f1666e2b15b857827ec0041d9?cid=9950ac751e34487dbbe027c4fd7f8e99,True,0,TCAEI1923455,,2024-08-14T19:08:12Z
spotify:track:1jDJFeK9x3OZboIAHsY9k2,I'm Still Standing,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,spotify:album:0OmYuz9hwn1XoqmDaU0yJ7,Too Low For Zero,spotify:artist:3PhoLpVuITZKcymswpck5b,Elton John,1983-05-30,https://i.scdn.co/image/ab67616d0000b273eb11e2abccdca41f39ad3b89,1,2,183440,https://p.scdn.co/mp3-preview/e7eba4bb4727485ae61cbdf0465de20d904d2fc3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,GBALX8300190,,2024-04-19T04:45:48Z
spotify:track:3CZDkpmq245kzvCe44P2hM,"I, Emperor",spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:1jjx7U3tayhJTytJVBj0WY,Legends,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2025-10-17,https://i.scdn.co/image/ab67616d0000b2732015d006804756df2e271b74,1,5,255973,https://p.scdn.co/mp3-preview/96efbe35a9af37c44e5f60a52ca541e467b0ba3a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,SE6HE2500105,,2025-10-24T23:01:16Z
spotify:track:60a0Rd6pjrkxjPbaKzXjfq,In the End,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:6hPkbAV3ZXpGZBGUvL6jVM,Hybrid Theory (Bonus Edition),spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2000-10-24,https://i.scdn.co/image/ab67616d0000b273e2f039481babe23658fc719a,1,8,216880,https://p.scdn.co/mp3-preview/b5ee275ca337899f762b1c1883c11e24a04075b0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,89,USWB10002407,,2024-06-17T22:03:02Z
spotify:track:1PcJs1tEcLajTlL8SEAjos,Internet Brain Rot,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:4rDKCCOutbqoVQhNzQYJdD,SINDERELLA,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2022-12-15,https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014,1,4,203800,https://p.scdn.co/mp3-preview/b827f49529b0e7c2c2427866df47cbc757785a72?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,JPPO02204461,,2025-09-25T09:01:33Z
spotify:track:51EpFns3CG9taCMQz6XDom,INVISIBLE,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,spotify:album:6110oJYz5yFM4RiMSLwe5A,FUTURE PAST,spotify:artist:0lZoBs4Pzo7R89JM9lxwoT,Duran Duran,2021-10-22,https://i.scdn.co/image/ab67616d0000b2736a5be5601ccc727d0dbb9c1f,1,1,191459,https://p.scdn.co/mp3-preview/efbd286a4af7627d6187c837026a560a06795e80?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,QMRSZ2101004,,2024-08-06T14:37:28Z
spotify:track:5DowgjLju7riW4EXaZfdTZ,"It Ain't The Meat, It's The Motion",spotify:artist:2KL7KDeEPo4rOiM94NaWrq,The Swallows,spotify:album:4AmBFaXqeJYiS3bMKbVnRX,Dearest,spotify:artist:2KL7KDeEPo4rOiM94NaWrq,The Swallows,1975,https://i.scdn.co/image/ab67616d0000b27326627ecff17a8ea666aba5e7,1,7,156653,https://p.scdn.co/mp3-preview/25c8c75e3c22adabdfb1c143e839e2d7c7b3dd5b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USACU0504118,,2024-05-14T04:49:46Z
spotify:track:1Sv8w2qp2AZhZ2sMnkzAIg,It Has to Be This Way (Platinum Mix),spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,spotify:album:2baz5WbW2zCCGaGtKbkida,Metal Gear Rising: Revengeance (Original Game Soundtrack) [Vocal Tracks],spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,2013-02-18,https://i.scdn.co/image/ab67616d0000b273e65ad5e9fc72cba8ddee14a5,1,11,175506,https://p.scdn.co/mp3-preview/9660073a579b87e1732f390cdd6202b1465d6db3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSR21300198,,2024-10-09T05:35:42Z
spotify:track:3znIACSXPLn3HFCf7moZ28,It's Going Down Now,"spotify:artist:4VeqFgWkP7P9eEGwzPuXcM, spotify:artist:0HM4KuHUJ5ww5DdOGi3FEf, spotify:artist:4hFBhdNVZZuVk5FYThUwaN, spotify:artist:7tUDDR0lAc9PLMPHPfzaqI","Azumi Takahashi, Lotus Juice, アトラスサウンドチーム, ATLUS GAME MUSIC",spotify:album:20Bf2RVERC5Bc2eo3vyvJv,Persona 3 Reload Original Soundtrack,"spotify:artist:4hFBhdNVZZuVk5FYThUwaN, spotify:artist:7tUDDR0lAc9PLMPHPfzaqI","アトラスサウンドチーム, ATLUS GAME MUSIC",2024-04-24,https://i.scdn.co/image/ab67616d0000b273ffb55e7e9036d352382d4265,1,30,186093,https://p.scdn.co/mp3-preview/720b3e811e710467e131c75368d58d10da2dfc02?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,JPK652300130,,2024-11-05T08:38:19Z
spotify:track:4WwziJRU6hAdI4j8C0j0QI,It's Not Like I Like You!!,spotify:artist:6OcvDn95mSA830Lie1Z6Jc,Static-P,spotify:album:4Fh6IgLlgp1kaUsKN5kxrc,It's Not Like I Like You!!,spotify:artist:6OcvDn95mSA830Lie1Z6Jc,Static-P,2016-11-02,https://i.scdn.co/image/ab67616d0000b2734103f928f2e2d0ed6b9e3e24,1,1,280357,https://p.scdn.co/mp3-preview/0c770a7c128dc1b1aa142adc15147b8750054341?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,uscgh1708008,,2025-10-27T16:12:11Z
spotify:track:1Q6CIQGgDXc2eUkBaONu8S,Jenny's Tale,spotify:artist:0Repe2EiNjaFAFIukrroUM,Ren,spotify:album:7p2fdEDSocGvlZmSWuMRLd,The Tale of Jenny & Screech,spotify:artist:0Repe2EiNjaFAFIukrroUM,Ren,2019-09-18,https://i.scdn.co/image/ab67616d0000b2733e3af14c8b439ef1aacd37ba,1,2,188874,https://p.scdn.co/mp3-preview/081d4ee19b446f8b6d456b763283ff2cc1ff94a5?cid=9950ac751e34487dbbe027c4fd7f8e99,True,56,NL4NL2220508,,2025-12-18T22:52:22Z
spotify:track:1ufJq6PStx7OBw8L2Od0u8,Jump That Train,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,spotify:album:7hDoYo2KGTKYWOr0tymgUL,Friends With the Enemy,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,2011-01-11,https://i.scdn.co/image/ab67616d0000b2733afa7a7f3afe95f9de7d0da1,1,9,204477,https://p.scdn.co/mp3-preview/2b149f57d92eef9412fd06d7c775297797ca7f55?cid=9950ac751e34487dbbe027c4fd7f8e99,False,32,TCAAT1020210,,2026-01-27T21:48:38Z
spotify:track:5xpjYTlkYg8o92LMOvG3eV,Kamouflage,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:3Hcq6j9EUIBngvAOxEDeDj,SHINIGAMI NOTE,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2022-07-19,https://i.scdn.co/image/ab67616d0000b273a585bb9d401a44a0a21a5e30,1,3,195880,https://p.scdn.co/mp3-preview/b04c2ffd5516c1eb63bb66e17d5de74571caa6ad?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,JPPO02202105,,2025-09-25T09:01:43Z
spotify:track:6JXDumCYpmkYyqO3g1tzdO,KAWAII100% (feat. 初音ミク&重音テト),"spotify:artist:7ylTFjdr6lbBsuQdHWQwtc, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:7Al85ZdCo2ZoQiBghDSj7o","めろくる, Hatsune Miku, 重音テト",spotify:album:2RZyXLYYD8bpB0dSPQ7Gcb,KAWAII100%,"spotify:artist:7ylTFjdr6lbBsuQdHWQwtc, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl, spotify:artist:7Al85ZdCo2ZoQiBghDSj7o","めろくる, Hatsune Miku, 重音テト",2026-01-31,https://i.scdn.co/image/ab67616d0000b273d1f9079dc9435ec323d4e279,1,1,180517,https://p.scdn.co/mp3-preview/1645e4778b96d8821aeb73e99cd8548709f38cdd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,31,JP92Q2600140,,2026-02-05T22:06:36Z
spotify:track:4Jr2cHZaIe1rmdVlc5efIy,Kilómetros,spotify:artist:13wFTN72PGSUxzEHJP5Ljs,Los Caligaris,spotify:album:3zSpK9IRrUvX96rTL5tmzC,No Es Lo Que Parece,spotify:artist:13wFTN72PGSUxzEHJP5Ljs,Los Caligaris,2007-07-01,https://i.scdn.co/image/ab67616d0000b273d64203b76c286d5d2efe39f4,1,1,191460,https://p.scdn.co/mp3-preview/0bfb24ffddfd5190d2cda44c05174706a22becc1?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,ARN4W1400028,,2025-12-22T15:42:18Z
spotify:track:3OJD5e6NPI1N99LOxtGqWx,Kira Killer,"spotify:artist:38WbKH6oKAZskBhqDFA8Uj, spotify:artist:1PhE6rv0146ZTQosoPDjk8","ZUTOMAYO, Mori Calliope",spotify:album:2KYvBoyJBsBTvrwGtyJ08w,Jinkougaku,spotify:artist:38WbKH6oKAZskBhqDFA8Uj,ZUTOMAYO,2023-06-07,https://i.scdn.co/image/ab67616d0000b2734aad32b7c3a8e5d265374ee8,1,4,253133,https://p.scdn.co/mp3-preview/ed294ddf7bc0ec2edfd9cc8bd4806f54b03519b5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,JPPO02204831,,2025-09-22T08:08:04Z
spotify:track:428cFrawSqeLoyooQjAW9d,La casa por el tejado,spotify:artist:1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,spotify:album:5ARI6MI0J9CnAqT9vfhd4n,Lo mas lejos a tu lado,spotify:artist:1tZ99AnqyjgrmPwLfGU5eo,Fito y Fitipaldis,2004-12-28,https://i.scdn.co/image/ab67616d0000b273a618985542a38277dc088c3a,1,1,267760,https://p.scdn.co/mp3-preview/c33ebee19dff27bd391bc5296749b85fbb485a84?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,ES5010300346,,2025-11-07T08:41:23Z
spotify:track:5YcnJNBgUcYkPyINuUb2Zb,La del Pirata Cojo,spotify:artist:4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,spotify:album:6MeLjaERUK6fJ58YZpPlyC,Fisica Y Quimica,spotify:artist:4aeIWo5CMF1uRmqgJdwkZW,Joaquín Sabina,1992-04-10,https://i.scdn.co/image/ab67616d0000b273446be1376d50b50cd6f9c76e,1,6,274773,https://p.scdn.co/mp3-preview/fba9f911fd7d33e55c91cfe68308fef24c3d4fcf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,ES5029200077,,2024-09-08T07:57:16Z
spotify:track:0OMRAvrtLWE2TvcXorRiB9,La Gozadera (feat. Marc Anthony),"spotify:artist:2cy1zPcrFcXAJTP0APWewL, spotify:artist:4wLXwxDeWQ8mtUIRPxGiD6","Gente De Zona, Marc Anthony",spotify:album:2HXRjHb2nbLJa5r70FBtdT,Visualízate,spotify:artist:2cy1zPcrFcXAJTP0APWewL,Gente De Zona,2016-04-22,https://i.scdn.co/image/ab67616d0000b2731e3b9d4d53e0ac334cd9eec4,1,1,203049,https://p.scdn.co/mp3-preview/5af121c4e71ebf1bed44890a9e7e46f5dad96729?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,USSD11500071,,2025-02-16T15:03:02Z
spotify:track:0EMCtcFkG5XYxoappW78Rp,La Leyenda Del Hada Y El Mago,spotify:artist:632M26jlmnCrL8CqD5i7Kd,Rata Blanca,spotify:album:6ksDacQ81PV9wx98O3OyAK,Radar ROCK,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Varios Artistas,2023-12-29,https://i.scdn.co/image/ab67616d0000b273221cb5655e9713b8e2445149,1,1,322426,https://p.scdn.co/mp3-preview/6aca394d9109a24fcf8d7263f5b64b30c2992764?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,ARF099000029,,2025-09-15T19:59:36Z
spotify:track:0ucgbSeUjbs4sPV28n5WFM,La Poneta,spotify:artist:0iy7QDMTG00FqTFtlnImPO,Asspera,spotify:album:3dmpzbEi58510nnn3Wvmac,Cada Vez Mas Pelotudos,spotify:artist:0iy7QDMTG00FqTFtlnImPO,Asspera,2014,https://i.scdn.co/image/ab67616d0000b273aae24ded1aed28f578913ab4,1,3,219426,https://p.scdn.co/mp3-preview/bbcd82c737a220bc44192f99e1a2719086774013?cid=9950ac751e34487dbbe027c4fd7f8e99,True,34,ushm91637393,,2024-09-01T12:11:05Z
spotify:track:55gQTPtDdhgXcrxeE95K7l,Lady of the Dark,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:3kB4VjXKKCY7l5xeH113Da,The War to End All Wars,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2022-03-04,https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c,1,7,183000,https://p.scdn.co/mp3-preview/d512d8a9ad7e17cf696861ee56bb5a0b075f6fef?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,SE6HE2200108,,2025-07-20T16:15:19Z
spotify:track:462pBu9HGyPFxt6v1Nurtm,Last Days,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:5tZME90UhKL46KuK5tjUvD,PHANTOMIME,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2024-08-16,https://i.scdn.co/image/ab67616d0000b2734decfba07e62fcd26eaedc6c,1,9,242586,https://p.scdn.co/mp3-preview/b4a8b24dcf504a56f66239b14b103c3bfc4fbb8c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,JPPO02403416,,2026-01-26T17:17:46Z
spotify:track:3qPcrhoqSO00MDaPHfOmyV,Last Resort - 2020,spotify:artist:4RddZ3iHvSpGV4dvATac9X,Papa Roach,spotify:album:7ENSolPrjCvv0U2QMHMJeJ,20/20,spotify:artist:4RddZ3iHvSpGV4dvATac9X,Papa Roach,2020-12-25,https://i.scdn.co/image/ab67616d0000b27349dd334a29bb4431dee526dd,1,14,202400,https://p.scdn.co/mp3-preview/998cd95946c6258936379b13ada53f20f553b738?cid=9950ac751e34487dbbe027c4fd7f8e99,True,50,ZZOPM2002585,,2025-04-22T13:39:44Z
spotify:track:5VWVXxVIcv3z2ORnwQbvke,Left For Dead Lullaby,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:60EiDxjoQ7L059GbEOeQEs,JIGOKU 6,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2023-08-17,https://i.scdn.co/image/ab67616d0000b2736000b937ba3ca57bb8f2f4b0,1,6,300560,https://p.scdn.co/mp3-preview/1ad15c2c2bfeb132386bb0938e4c0c1ac7445875?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,JPPO02302386,,2024-04-15T12:45:28Z
spotify:track:1Q6h73UKeNO0AtA1TRS3tL,LEGO Ninjago The WEEKEND WHIP,"spotify:artist:3R4kry5nNywuMpnKDfBBtA, spotify:artist:0oNO9qtlsl8sCfZUR3yLz8","Ninjago Music, The Fold",spotify:album:2VUjkqbiXQCLxhLqkJMECu,LEGO Ninjago: For the Spinners,"spotify:artist:3R4kry5nNywuMpnKDfBBtA, spotify:artist:0oNO9qtlsl8sCfZUR3yLz8","Ninjago Music, The Fold",2012-10-01,https://i.scdn.co/image/ab67616d0000b2736fa3477bf82a11f970326f54,1,4,206747,https://p.scdn.co/mp3-preview/a4c8dfa2b162aa8fd056d79f20bafffa39a46eec?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,DKTG61100101,,2025-11-28T17:31:06Z
