URI de la canción,Nombre de la canción,URI(s) del artista,Nombre(s) del artista,URI del álbum,Nombre del álbum,URI(s) del artista del álbum,Nombre(s) del artista del álbum,Fecha de lanzamiento del álbum,URL de la imagen del álbum,Número de disco,Número de la canción,Duración de la canción (ms),URL de vista previa de la canción,Explícito,Popularidad,ISRC,Añadido por,Añadido en
spotify:track:7cUHFTxJhxtZ5tpY34SMRw,Stormtroopers,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:3kB4VjXKKCY7l5xeH113Da,The War to End All Wars,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2022-03-04,https://i.scdn.co/image/ab67616d0000b2734973c03327b47148881afe9c,1,1,236000,https://p.scdn.co/mp3-preview/aaa92b9099790b7d27e204a96b0cde6c824950f9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,SE6HE2200102,,2024-05-28T04:53:39Z
spotify:track:1Ym3JWJG8HFJU2NbXavZ6a,Sugar,spotify:artist:5eAWCfyUhZtHHtBdNk56l1,System Of A Down,spotify:album:4T0mAffZnPKUW2QTcSX5zG,System Of A Down,spotify:artist:5eAWCfyUhZtHHtBdNk56l1,System Of A Down,1998-06-30,https://i.scdn.co/image/ab67616d0000b273ffffd390ca4b699c8702840e,1,3,153800,https://p.scdn.co/mp3-preview/353668c437c7af37eddef4abcb95a6c13e5f2e58?cid=9950ac751e34487dbbe027c4fd7f8e99,True,65,USSM19800759,,2025-08-26T13:06:40Z
spotify:track:7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,spotify:album:28yHV3Gdg30AiB8h8em1eW,Appetite For Destruction,spotify:artist:3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,1987-07-21,https://i.scdn.co/image/ab67616d0000b27321ebf49b3292c3f0f575f0f5,1,9,356066,https://p.scdn.co/mp3-preview/a941cdd2c0c74206aaa6d7e459e4fdf1d738deaa?cid=9950ac751e34487dbbe027c4fd7f8e99,False,88,USGF18714809,,2024-05-07T04:55:30Z
spotify:track:0MHStU0muAIEMbwdnebYu2,Takedown,"spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0RMJOzHDhAKY1o2j0W0vxY, spotify:artist:0Wwji82sLA0Hcvtuak3omb, spotify:artist:6U1dV7aL68N7Gb0Naq34V5, spotify:artist:7mW7Tv7NvywKKXqafZo0Lc","HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",spotify:album:14JkAa6IiFaOh5s0nMyMU9,KPop Demon Hunters (Soundtrack from the Netflix Film),"spotify:artist:7mW7Tv7NvywKKXqafZo0Lc, spotify:artist:2yNNYQBChuox9A5Ka93BIn, spotify:artist:0BJ2EjOqcfgFvlZXNKrNbE","KPop Demon Hunters Cast, HUNTR/X, Saja Boys",2025-06-20,https://i.scdn.co/image/ab67616d0000b2734dcb6c5df15cf74596ab25a4,1,6,182016,https://p.scdn.co/mp3-preview/40313260d70dd54aa09e40a0c13fc2004be2bf83?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,QZ8BZ2513511,,2025-10-04T15:54:58Z
spotify:track:0Ck9X8DuJRZVmgqiwsWGmu,"Takedown (from ""KPop Demon Hunters"")","spotify:artist:4sf4DrAOkheqktxTyKm7tO, spotify:artist:1PhE6rv0146ZTQosoPDjk8, spotify:artist:2TERX3Wyzpip8d9uw07qYZ","AmaLee, Mori Calliope, Bao The Whale",spotify:album:5HL3SRsMf7iX4kwWO3Hiuf,"Takedown (from ""KPop Demon Hunters"")",spotify:artist:4sf4DrAOkheqktxTyKm7tO,AmaLee,2025-08-29,https://i.scdn.co/image/ab67616d0000b27361668e49962b5f5689d68c2e,1,1,177857,https://p.scdn.co/mp3-preview/877e7848da9ff7f58d2e00e9b67f390549cd1a8c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,QZPJ32504542,,2025-10-14T08:33:56Z
spotify:track:6Egp7D9cbiqcV8N77qyXxk,Takedown (Metal Version),spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl,Jonathan Young,spotify:album:4C5eoIVWNeP1zK8Rhqb0Bs,KPop Demon Hunters Meets Metal,spotify:artist:2IeMt1qx6ZVt1HFjdfE5tl,Jonathan Young,2025-10-02,https://i.scdn.co/image/ab67616d0000b2739da3a96430ce681c354312a0,1,4,178928,https://p.scdn.co/mp3-preview/eee19ea1f6c8bbd670f155712e02532cb96b04f6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,43,QT4K42554742,,2025-10-04T15:55:24Z
spotify:track:0WOF6JQXZF0EDbrn5PMewI,TAKO∞TAKOVER,spotify:artist:3iPvwu8p75fYRa0V4wi8gN,Ninomae Ina’nis,spotify:album:0jf3JoEBlVD1H5Geqe2b2V,TAKO∞TAKOVER,spotify:artist:3iPvwu8p75fYRa0V4wi8gN,Ninomae Ina’nis,2026-01-08,https://i.scdn.co/image/ab67616d0000b273c8f03e02aeef5dfef03285db,1,1,217000,https://p.scdn.co/mp3-preview/6be9ab124eabd765f0a8057ac5a6bb45abc6baee?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,JPA3C2500000,,2026-02-07T23:45:38Z
spotify:track:5SjhgsZnYxlW196A4mhyY9,Taste of Death,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:4rDKCCOutbqoVQhNzQYJdD,SINDERELLA,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2022-12-15,https://i.scdn.co/image/ab67616d0000b273681ddd99071704a638414014,1,1,177000,https://p.scdn.co/mp3-preview/90c304233754cd3ffa6dbd5f819a608a42d4cc9e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,JPPO02204459,,2024-04-17T05:09:25Z
spotify:track:6kBNaF6seD0JqFl4aBJ55e,Tell Your World,"spotify:artist:6dFG0zTOaowuOignddONDP, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl","livetune, Hatsune Miku",spotify:album:5lReAmKNgxEHuESCWyY5S7,Tell Your World EP,spotify:artist:6dFG0zTOaowuOignddONDP,livetune,2012-03-14,https://i.scdn.co/image/ab67616d0000b2739ebc45791dad84d03a71c0e0,1,1,254640,https://p.scdn.co/mp3-preview/7488760ac721f1fac73cabd1b577656bd8f031b9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,JPTF01190355,,2025-11-11T11:28:39Z
spotify:track:2Lebjf5y1xqGdcvnuVzY3P,Ten Thousand Stars (feat. 初音ミク),"spotify:artist:6Wn6kyMvfESmIaVy3Sjjvf, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl","CircusP, Hatsune Miku",spotify:album:1QdN32vrSu3AARvPWhVVz4,Ten Thousand Stars,"spotify:artist:6Wn6kyMvfESmIaVy3Sjjvf, spotify:artist:6pNgnvzBa6Bthsv8SrZJYl","CircusP, Hatsune Miku",2025-01-15,https://i.scdn.co/image/ab67616d0000b27361fe88a4948a26e0c1f3e087,1,1,233791,https://p.scdn.co/mp3-preview/c8a1ab8f767520691e595bf2b6e0568f1cd13a70?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,JP92Q2401592,,2025-11-11T11:23:43Z
spotify:track:5xRvNo2riRI0823VXPj6gU,Teto Territory,"spotify:artist:6gLGiuVV4FgLFTNxHUQvRR, spotify:artist:2z5hqtR5tgGRolrZWUm23w","2hot4tv, rid",spotify:album:0wCRJRxFXMwOOdZSRfmfgU,Teto Territory,"spotify:artist:6gLGiuVV4FgLFTNxHUQvRR, spotify:artist:2z5hqtR5tgGRolrZWUm23w","2hot4tv, rid",2020-09-05,https://i.scdn.co/image/ab67616d0000b27363b3d11d6062af685194c588,1,1,207516,https://p.scdn.co/mp3-preview/7c91d02e7afa56fcf3e7fd2fd9b0361083541bde?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,QZRP42299476,,2025-11-06T15:46:58Z
spotify:track:5cNq5EUoDlOX14BmU9mQOt,Teto the 31st (feat. KASANE TETO & Ui),"spotify:artist:0ylNiGoYUvxyWdDXthEDhF, spotify:artist:4JX0GdKx8EduY2Ck7qac4H, spotify:artist:3QffMjj7uwfV2xqGhHiIZq","はろける, Kasane Teto, Ui",spotify:album:21PbB7GhujnBitLx4KGh1B,Teto the 31st (feat. KASANE TETO & Ui),spotify:artist:0ylNiGoYUvxyWdDXthEDhF,はろける,2025-11-19,https://i.scdn.co/image/ab67616d0000b273e60dd7e1a374305142b3bd42,1,1,141871,https://p.scdn.co/mp3-preview/e658f670e3c2f7b59e7b2e14c4e07cd0bb0b0426?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,QT66K2581153,,2025-11-24T16:09:55Z
spotify:track:2OTnTeMDZUIxILjsCFNTV2,Teto's Territory,"spotify:artist:4k7v8gQIQQDOKVIZ1nbxvI, spotify:artist:4JX0GdKx8EduY2Ck7qac4H, spotify:artist:2DMnL0058HDim1axFXKmom, spotify:artist:7eAyE0uVhm2RMIahDU7xAi","temcandoanything, Kasane Teto, 16:9 krollo ✥, Yona Floré",spotify:album:4xlGVmtceYsjTBO1vqYzuO,Teto's Territory,spotify:artist:4k7v8gQIQQDOKVIZ1nbxvI,temcandoanything,2025-09-05,https://i.scdn.co/image/ab67616d0000b273349e45e28248b79448dc57d3,1,1,119196,https://p.scdn.co/mp3-preview/b3ffa97db2de492233199e2892ac7c6f23dc1f00?cid=9950ac751e34487dbbe027c4fd7f8e99,True,41,QZZ7L2584597,,2025-11-11T11:27:06Z
spotify:track:3dt0qnuV3FZjTQN947C7FK,The Art of War,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:0ByHC8GAef76h66JrvigzE,The Art of War (Re-Armed),spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2010-09-24,https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242,1,3,308840,https://p.scdn.co/mp3-preview/2ffdfc30bbd09a4cee41db9878e05ea261920dbf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,SE2EG1000403,,2025-07-09T16:00:52Z
spotify:track:2K2NeVnP853rkR5ese8ZLP,The Attack of the Dead Men,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:7FtCDX4COLE3HR2vBv7411,The Great War,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2019-07-19,https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd,1,4,235720,https://p.scdn.co/mp3-preview/ee7d43f6c529696d1cf217353d6a008413fae2eb?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,SE2EG1900104,,2024-04-17T05:54:20Z
spotify:track:6Pct9loH2REuGt6nXRqUjJ,The Bottom 3,spotify:artist:6YeB9qnbI47owfAXWhctih,Glorb,spotify:album:4sjmWKceNaGh0o185kHt0E,The Bottom 3,spotify:artist:6YeB9qnbI47owfAXWhctih,Glorb,2024-12-20,https://i.scdn.co/image/ab67616d0000b27352ff9dbd56afefcd526d0bcc,1,1,191126,https://p.scdn.co/mp3-preview/9482ffc42ac87d2c912b1438e88f0ddc92e44426?cid=9950ac751e34487dbbe027c4fd7f8e99,True,57,AUGBT2499330,,2025-01-23T13:39:19Z
spotify:track:5bvgRxco3jgSZ3SP8rueDA,The Catalyst,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,spotify:album:5uvXx5ZQswNRFCdHR521YZ,A Thousand Suns,spotify:artist:6XyY86QOPPrYVGvF9ch6wz,Linkin Park,2010-09-08,https://i.scdn.co/image/ab67616d0000b27359211e56a493ac4509457bab,1,14,339853,https://p.scdn.co/mp3-preview/83d38797fc9a619c6f163412b26d3789e005dd5d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,67,USWB11001782,,2025-08-06T00:06:39Z
spotify:track:3x4378ztiLvFmm2nuzEI0C,The Cruel Angel's Thesis (Director's Edit Version),spotify:artist:7E5MrVWMFeqB4lK3xCEL6B,高橋　洋子,spotify:album:4vwgTxjKwiSWfEoGOqhiWa,NEON GENESIS EVANGELION (Original Series Soundtrack),spotify:artist:5k3NfhEeZHpouIGDpjKOPo,Shiro SAGISU,2019-06-21,https://i.scdn.co/image/ab67616d0000b273564b9a0c99103bf3c5e054f7,1,1,245093,https://p.scdn.co/mp3-preview/645206a31a6cafc87ff3dccb069a82b615851fc6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,JPKI09522450,,2024-05-06T04:58:14Z
spotify:track:1mB7dCUM7sPyNab6R43nlj,The Drug In Me Is You,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,spotify:album:1KwwS07TEbKS8r1rU4UUe4,The Drug In Me Is You,spotify:artist:2CmaKO2zEGJ1NWpS1yfVGz,Falling In Reverse,2011-07-26,https://i.scdn.co/image/ab67616d0000b2732a4546ed22694f4297f6bdb9,1,3,218786,https://p.scdn.co/mp3-preview/0461a4923b74fdcfc42ed4fa36195ed09aac668a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,73,USEP41118003,,2024-05-24T12:15:10Z
spotify:track:6i3It0rVKEvoaTkzIxGOpg,The Grim Reaper is a Live-Streamer,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,spotify:album:51ejt0sPz42rdY2QtoiSxd,Your Mori.,spotify:artist:1PhE6rv0146ZTQosoPDjk8,Mori Calliope,2021-04-04,https://i.scdn.co/image/ab67616d0000b273bfa10b02c2e327512715b08b,1,1,192885,https://p.scdn.co/mp3-preview/778154bb6bd6670fcbe425822b69ea36f2c07086?cid=9950ac751e34487dbbe027c4fd7f8e99,False,38,JPV752004100,,2025-03-09T12:43:17Z
spotify:track:0bUgTRe5st6TMbRCEjKezX,The Last Stand,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:14OgR04PHXULz1svvsol8L,The Last Stand,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2016-08-19,https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa,1,7,235840,https://p.scdn.co/mp3-preview/b07790e730a7c749036fa930a93e2b8813f592f2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,DED831600523,,2024-04-18T04:50:01Z
spotify:track:6HlcJ8rDBZiIyzrfTkCY8R,The Lost Battalion,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:14OgR04PHXULz1svvsol8L,The Last Stand,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2016-08-19,https://i.scdn.co/image/ab67616d0000b2730c100c40bdedea776770e7aa,1,5,215786,https://p.scdn.co/mp3-preview/1f8a3e4a22108142d50cf1417fbb2a91f7cc186a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,DED831600521,,2024-07-19T09:15:11Z
spotify:track:3ztkixRFSVvwe8ykb4g0Om,The Man Who Sold the World,spotify:artist:2N4isf5pypyuDVpBofqEN8,Midge Ure,spotify:album:4M9NhAxdh43p2Yc6Ch8iRf,No Regrets,spotify:artist:2N4isf5pypyuDVpBofqEN8,Midge Ure,2000-01-01,https://i.scdn.co/image/ab67616d0000b27310b95852f322dbb9d87bc5aa,1,5,336800,https://p.scdn.co/mp3-preview/670f332eb59da61eede976161833ff21d0427571?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,GBAYK8500041,,2024-08-24T18:09:47Z
spotify:track:07FWyhzw3hxJb8uFBmfMP1,The Mask And The Mirror,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,spotify:album:5dRcZuEijcy8xMfSaRjtk8,The Great Big Lie,spotify:artist:0YHgnSkV3S5mvSSCTRWDi5,Poor Man's Poison,2023-04-07,https://i.scdn.co/image/ab67616d0000b273bfb2152622ee38314d81ce77,1,2,189611,https://p.scdn.co/mp3-preview/a38f0ebef7da1e54728d5a5ac6b20b2fcb32c4f2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,USLZJ2345323,,2026-01-27T21:45:34Z
spotify:track:6RbC38oDCIXD8V2AOU1Tjr,The Memory Remains,"spotify:artist:2ye2Wgw4gimLv2eAKyk1NB, spotify:artist:7mlge4peaoNgzTsY6M32RB","Metallica, Marianne Faithfull",spotify:album:0Ip2GlQPoAIgdkqCO2YkMa,Reload,spotify:artist:2ye2Wgw4gimLv2eAKyk1NB,Metallica,1997-01-01,https://i.scdn.co/image/ab67616d0000b27306cb74d39d123ebe1b3c6631,1,2,279173,https://p.scdn.co/mp3-preview/4ff2a092b777be5a336b0e32347dd2c3e6dc780a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,65,GBAMC9700002,,2026-01-04T15:20:56Z
spotify:track:4UlX8kZOOmcWn6aN0OyiHw,The Next Episode - Funny Indian Remix,spotify:artist:4z8x1jIkUBEiVibHB6tFsz,Vindaloo Singh,spotify:album:1LFwy0ZvgEWMvpBQ3lL7CU,The Next Episode (Funny Indian Remix),spotify:artist:4z8x1jIkUBEiVibHB6tFsz,Vindaloo Singh,2025-02-08,https://i.scdn.co/image/ab67616d0000b273a415e41fe936a7ad538f436c,1,1,96000,https://p.scdn.co/mp3-preview/66197b4cfaa6854dc74601218fa77997f3c80a4a?cid=9950ac751e34487dbbe027c4fd7f8e99,True,40,AUXN22505368,,2025-11-02T13:32:51Z
spotify:track:3eX2JOSwcPjVEe2zbVZ2GH,The Night Begins to Shine,spotify:artist:6UdiSCjeUpSxgx12fivSvG,B.E.R.,spotify:album:5MqQ2XZtnUwduGX3IwUbZt,The Night Begins to Shine,spotify:artist:6UdiSCjeUpSxgx12fivSvG,B.E.R.,2015-10-30,https://i.scdn.co/image/ab67616d0000b273197293ceff1283da64fc87d3,1,1,210509,https://p.scdn.co/mp3-preview/45ec55fbd985353971210a75193ae197d8ddb408?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,USXFD1500002,,2024-11-04T15:36:09Z
spotify:track:5WTeKgqPGXPJJsARYOkHib,The Only Thing I Know for Real (Maniac Agenda Mix),spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,spotify:album:2baz5WbW2zCCGaGtKbkida,Metal Gear Rising: Revengeance (Original Game Soundtrack) [Vocal Tracks],spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,2013-02-18,https://i.scdn.co/image/ab67616d0000b273e65ad5e9fc72cba8ddee14a5,1,2,146333,https://p.scdn.co/mp3-preview/41f9ff51ba01d129880d27fbfa08b9e93459ee9b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSR21300189,,2024-10-09T05:35:49Z
spotify:track:4NqApb8D4ZM8HL3HvjNo31,The Price of a Mile,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:0ByHC8GAef76h66JrvigzE,The Art of War (Re-Armed),spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2010-09-24,https://i.scdn.co/image/ab67616d0000b273052d58444fff15346b74f242,1,11,355493,https://p.scdn.co/mp3-preview/450c99ae32bbd6c7821a9b9da472238d94f4d692?cid=9950ac751e34487dbbe027c4fd7f8e99,False,53,SE2EG1000411,,2024-07-19T09:10:43Z
spotify:track:0ePmfd8y7g4zs3E6ew7pDB,The Red Baron,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,spotify:album:7FtCDX4COLE3HR2vBv7411,The Great War,spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,2019-07-19,https://i.scdn.co/image/ab67616d0000b273b37a2bb117c7ae30ee77b6bd,1,6,202333,https://p.scdn.co/mp3-preview/2518e72aafdd1c8b758c8560bbbc74ead7cdea04?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,SE2EG1900106,,2025-07-20T16:15:43Z
spotify:track:0V1oUM5Q2eN9AD6lWLDM5r,The Stains of Time (Maniac Agenda Mix),spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,spotify:album:2baz5WbW2zCCGaGtKbkida,Metal Gear Rising: Revengeance (Original Game Soundtrack) [Vocal Tracks],spotify:artist:7n6lG8A060pz97EcLRLC4r,Jamie Christopherson,2013-02-18,https://i.scdn.co/image/ab67616d0000b273e65ad5e9fc72cba8ddee14a5,1,7,130186,https://p.scdn.co/mp3-preview/cf4076e4a37a1a83f2463b0e40ec83f417686639?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,USSR21300194,,2024-10-09T05:35:46Z
spotify:track:2llyflxs4Yun0tveLALkmd,The Tale of the Lesbian Hunter,spotify:artist:5USAMqcbMAzF3HBmeD5pJF,Vinny Marchi,spotify:album:1M4hMi1LW2VxIgy408fbyH,The Tale of the Lesbian Hunter,spotify:artist:5USAMqcbMAzF3HBmeD5pJF,Vinny Marchi,2024-03-15,https://i.scdn.co/image/ab67616d0000b2732f301e3662d8c1dc851922e0,1,1,139026,https://p.scdn.co/mp3-preview/6545f3c83fd746eb491db526e579e815e06a93be?cid=9950ac751e34487dbbe027c4fd7f8e99,False,40,QZHN52414810,,2025-02-15T23:15:36Z
